video_id,cohort_id,views_6h,likes_6h,comments_6h,views_24h,likes_24h,comments_24h,views_log,likes_log,comments_log,viral_score,viral
TMEMDflzptE,cohort3,1176,41,9,1258,53,9,7.138073034044347,3.9889840465642745,2.302585092994046,5.709797543695295,0
W3KnFSGm-is,cohort3,2258,18,0,3009,25,0,8.009695357742922,3.258096538021482,0.0,5.783246176052198,0
qdlW6NrC0lY,cohort3,4154,76,0,10700,137,0,9.278092474027002,4.927253685157205,0.0,7.045031589963362,0
kPxIBP_X2Ao,cohort3,1374,47,5,1536,69,7,7.337587743538596,4.248495242049359,2.079441541679836,5.885045372905949,0
6kaSRDa_-iE,cohort3,1229,62,2,5799,296,22,8.66561319653451,5.6937321388027,3.1354942159291497,7.221036981154431,0
fvBKpxS_tLU,cohort3,1605,41,2,2204,53,4,7.698482787880946,3.9889840465642745,1.6094379124341005,5.976728677941259,0
QRXphcwc_zc,cohort3,1487,32,2,1544,32,2,7.342779189331845,3.49650756146648,1.0986122886681098,5.564481010905862,0
9o0kLocjyeo,cohort3,1243,22,1,1428,34,1,7.264730177929867,3.555348061489413,0.6931471805599453,5.4947572432607386,0
3Zp56JVI4U4,cohort3,3659,180,6,6063,384,8,8.710124927322207,5.953243334287785,2.19722457733622,7.2317704144132815,0
Yq8G-i9imX8,cohort3,4089,37,0,5695,57,0,8.647519453091812,4.060443010546419,0.0,6.406644575019013,0
GMKsqOkrryc,cohort3,23572,650,4,31303,866,4,10.351501163890248,6.765038976780541,1.6094379124341005,8.40135618261172,1
6FZ8A43m8Rg,cohort3,1548,137,4,6476,524,10,8.776012719182917,6.263398262591624,2.3978952727983707,7.384416637567074,0
JdSEetzVY8U,cohort3,2987,16,0,27437,104,4,10.21968419288611,4.653960350157523,1.6094379124341005,7.688942412022333,0
Co6WstKZoMo,cohort3,1744,25,0,5649,91,4,8.639410824140487,4.5217885770490405,1.6094379124341005,6.701126858842414,0
0y71_9fQuI0,cohort3,969,20,0,993,21,0,6.901737206656574,3.091042453358316,0.0,5.068355060001439,0
Y_hnAMTtgkE,cohort3,895,26,0,897,26,0,6.8001700683022,3.295836866004329,0.0,5.0688531007826185,0
nkydxta3qlE,cohort3,1622,12,0,1639,12,0,7.402451520818244,2.5649493574615367,0.0,5.210955719729407,0
HwgjpETU3kQ,cohort3,4965,20,0,5908,27,0,8.684231891345675,3.332204510175204,0.0,6.210200487859966,0
ClhLO8o5eRo,cohort3,7979,457,8,12130,651,13,9.40351943877092,6.480044561926653,2.6390573296152584,7.850030764802073,0
OnPBmf2Jvyc,cohort3,902,12,4,901,12,4,6.804614520062624,2.5649493574615367,1.6094379124341005,5.013197310519446,0
ACFNRfV4l50,cohort3,1844,12,0,7509,41,0,8.92399074475818,3.737669618283368,0.0,6.475695332339918,0
9HK_T7qsR_8,cohort3,4001,206,6,5975,343,6,8.695506726812653,5.840641657373398,1.9459101490553128,7.164087548205141,0
NU4s4iD5YC0,cohort3,1834,23,6,3831,29,10,8.251142139090751,3.4011973816621555,2.3978952727983707,6.210834025232933,0
GWvG4nX-NHM,cohort3,1050,49,0,1057,50,0,6.964135612418245,3.9318256327243257,0.0,5.3580290572682445,0
20ZF4aaXqn8,cohort3,2353,13,1,2468,15,1,7.81156848934518,2.772588722239781,0.6931471805599453,5.588032428335037,0
LzgUtaCtofw,cohort3,1714,9,0,1915,12,0,7.557994958530806,2.5649493574615367,0.0,5.304281782356944,0
rrEOxchfbLk,cohort3,1430,44,7,1702,65,10,7.440146680662688,4.189654742026425,2.3978952727983707,5.960773958285377,0
M7FrPP39lSg,cohort3,1147,0,3,1165,0,3,7.061334366910438,0.0,1.3862943611198906,4.375430056258251,0
5m_hVuNUK2Y,cohort3,2598,10,0,12059,59,0,9.397649470281175,4.0943445622221,0.0,6.866893050835335,0
h_P1_Q3sZ1Y,cohort3,7396,334,3,23031,1118,5,10.044639832292011,7.020190708311925,1.791759469228055,8.31201705879159,1
jgfmmPpHBb0,cohort3,1572,12,0,3382,24,0,8.12651816878071,3.218875824868201,0.0,5.841573648728886,0
i9z19FoOVmc,cohort3,8015,1125,89,49582,4809,347,10.811403312028094,8.478452363099807,5.8522024797744745,9.615597944124247,1
u9lKPGfNOnI,cohort3,7563,145,0,11470,210,0,9.347577390281268,5.351858133476067,0.0,7.214103874211581,0
NFwiUtyFQac,cohort3,1834,49,2,1891,50,2,7.545389749611823,3.9318256327243257,1.0986122886681098,5.816642768451203,0
QVkelJjEnMk,cohort3,1060,31,0,1145,33,0,7.044032897274685,3.5263605246161616,0.0,5.2843278957496596,0
SeQP9MRmz8o,cohort3,1877,49,2,9655,572,8,9.175334762777368,6.35088571671474,2.19722457733622,7.630189030414464,0
FcO0H0qgmCA,cohort3,1268,44,3,1532,53,3,7.334981878871814,3.9889840465642745,1.3862943611198906,5.7363137774043595,0
w4cYUu8EOYQ,cohort3,1565,23,0,1973,28,0,7.587817219993427,3.367295829986474,0.0,5.562879080991999,0
j93ssOoHX-A,cohort3,1176,10,1,1178,10,2,7.072421900537371,2.3978952727983707,1.0986122886681098,5.072682951028745,0
CnfbB7fSOF8,cohort3,1378,25,1,1396,25,1,7.242082359256962,3.258096538021482,0.6931471805599453,5.391993095016616,0
wqkhoaAGTfs,cohort3,1102,5,0,1153,5,0,7.050989447068045,1.791759469228055,0.0,4.7681215090092435,0
BiIcQciyVB8,cohort3,1369,0,0,1418,0,2,7.257707677160043,0.0,1.0986122886681098,4.4644858351628365,0
1r8dwTYGNSk,cohort3,2507,118,3,3402,183,3,8.132412674500905,5.214935757608986,1.3862943611198906,6.582557768095228,0
ZrXpXQvjcQQ,cohort3,2450,57,12,3718,73,14,8.22121009392507,4.30406509320417,2.70805020110221,6.494750604426513,0
Xur7XgOl_yA,cohort3,965,1,0,983,1,0,6.891625897052253,0.6931471805599453,0.0,4.342919692399335,0
u32RFc_9pfM,cohort3,1377,51,1,2548,104,3,7.8434564043761155,4.653960350157523,1.3862943611198906,6.2408913837849145,0
lEHEnK1bduA,cohort3,1047,11,0,1091,12,0,6.9957661563048505,2.5649493574615367,0.0,4.966944501021372,0
5KOpzd0TEy8,cohort3,1431,16,0,1459,16,0,7.286191714702382,2.833213344056216,0.0,5.221679032038294,0
EjcuQGPt1R0,cohort3,1030,6,0,1039,6,0,6.946975992135418,1.9459101490553128,0.0,4.751958639997845,0
hbcGLmkW_-o,cohort3,1194,43,36,1396,58,36,7.242082359256962,4.07753744390572,3.610917912644224,5.9296024399903144,0
AHRoWLpTs1Q,cohort3,1131,12,0,1162,14,0,7.0587581525186645,2.70805020110221,0.0,5.047669951841861,0
JUOOcUHYLn0,cohort3,10946,247,3,17295,310,3,9.758230539878989,5.739792912179234,1.3862943611198906,7.7155056336931525,0
41pazsoQsKc,cohort3,1090,9,0,1087,10,0,6.992096427415888,2.3978952727983707,0.0,4.914626438289043,0
7zGi37_Mo-M,cohort3,23797,166,0,118337,682,2,11.68130021563156,6.52649485957079,1.0986122886681098,9.076589816116984,1
MyFNOo1_GKg,cohort3,11719,67,3,28237,175,6,10.248423867569471,5.170483995038151,1.9459101490553128,7.894790533958659,0
6iGOhNr9-Ko,cohort3,3188,179,4,27364,363,31,10.21702010357802,5.8971538676367405,3.4657359027997265,8.245931812717807,1
kYjC2EAQMaE,cohort3,1355,44,0,1847,76,1,7.521859252201629,4.343805421853684,0.6931471805599453,5.885571895933077,0
3nxJt1ticUA,cohort3,2448,4,0,2806,4,0,7.939871576361883,1.6094379124341005,0.0,5.246754319547359,0
WouyFAMASzY,cohort3,888,7,0,892,8,0,6.794586580876499,2.19722457733622,0.0,4.735919321726765,0
c9W2QvR2R3s,cohort3,1224,20,0,1259,21,0,7.138866999945524,3.091042453358316,0.0,5.210632935974809,0
R4Q86Hhs9zE,cohort3,1745,40,1,4486,72,3,8.408939605975984,4.290459441148391,1.3862943611198906,6.471131032042097,0
yMlw2IrGlIo,cohort3,705,0,0,742,0,0,6.610696044717759,0.0,0.0,3.9664176268306552,0
FMRGBRCqg_s,cohort3,1447,18,1,1524,20,1,7.329749689041512,3.044522437723423,0.6931471805599453,5.380521262797928,0
TgVHw74SKAI,cohort3,1103,16,0,1131,17,0,7.0317412587631285,2.8903717578961645,0.0,5.086156282626726,0
RnOwfKZvffw,cohort3,6130,245,2,7341,320,2,8.90136656405678,5.771441123130016,1.0986122886681098,7.182113504239883,0
GqcfZHiXJMA,cohort3,4304,53,1,11576,151,2,9.356775650205728,5.0238805208462765,1.0986122886681098,7.231090775244131,0
IRjofNhuNeQ,cohort3,2636,26,0,2636,27,0,7.877397186353287,3.332204510175204,0.0,5.726099664864533,0
0EmFi6I4qkQ,cohort3,2351,108,3,4335,197,4,8.374707543119483,5.288267030694535,1.6094379124341005,6.7722484263234595,0
f5eSl4dosW8,cohort3,2122,253,2,5530,686,11,8.618123909994678,6.532334292222349,2.4849066497880004,7.3790652986423115,0
W2VbetxSgcg,cohort3,1978,98,4,4373,208,8,8.383433201236713,5.342334251964811,2.19722457733622,6.852482654065092,0
nCmDTuykDNE,cohort3,1901,81,6,2694,103,6,7.899153483343097,4.6443908991413725,1.9459101490553128,6.327400374653801,0
pIXV1-kNi2c,cohort3,1185,70,4,1262,78,4,7.141245122350491,4.3694478524670215,1.6094379124341005,5.756525220393811,0
CozvUZg2uBg,cohort3,1137,34,9,1254,37,13,7.134890851565884,3.6375861597263857,2.6390573296152584,5.636116091818971,0
PCLJT8XxKe8,cohort3,2778,15,0,2943,16,0,7.987524479848767,2.833213344056216,0.0,5.642478691126125,0
wj4MXY7tMnI,cohort3,914,38,0,983,42,0,6.891625897052253,3.7612001156935615,0.0,5.26333557293942,0
x-uMJCmzyL4,cohort3,1224,12,1,1264,12,1,7.142827401161621,2.5649493574615367,0.6931471805599453,5.124495965991428,0
wtiK8FpQLs8,cohort3,997,22,3,1006,23,3,6.914730892718563,3.1780538303479458,1.3862943611198906,5.24088412084751,0
6BIPEdM8MY8,cohort3,814,38,2,1866,65,4,7.532088143541722,4.189654742026425,1.6094379124341005,5.937093099976371,0
Cjn-3BYO3rY,cohort3,2052,16,0,20545,115,0,9.93042155377621,4.7535901911063645,0.0,7.384329989597635,0
vUL-pF-Lp6Q,cohort3,1344,16,4,1483,22,4,7.302496423727326,3.1354942159291497,1.6094379124341005,5.48308991025855,0
JZDMT_gjetA,cohort3,1798,16,1,1820,16,1,7.507141079727608,2.833213344056216,0.6931471805599453,5.4235633691094245,0
C23ATAn5M3U,cohort3,644,9,1,691,11,1,6.539585955617669,2.4849066497880004,0.6931471805599453,4.738538286362996,0
rbAvc2bNelQ,cohort3,2647,68,2,5047,121,2,8.52674740422105,4.804021044733257,1.0986122886681098,6.667115984819418,0
6HsbJ7z5ctI,cohort3,1527,29,0,1630,29,0,7.396948602621014,3.4011973816621555,0.0,5.458528376071254,0
hAtKWR-1pEs,cohort3,3530,109,0,25536,549,0,10.147883659883789,6.309918278226516,0.0,7.981705679398228,0
NCdoTXYsP_A,cohort3,1049,0,0,1593,0,0,7.374001859350161,0.0,0.0,4.424401115610096,0
Vb5RADCkce8,cohort3,943,30,0,952,31,0,6.859614903654202,3.4657359027997265,0.0,5.155489713032439,0
0snHIFYRrOo,cohort3,3086,3,0,3748,4,0,8.229244416735913,1.6094379124341005,0.0,5.420378023771778,0
1U_B9mn_pzk,cohort3,1142,27,1,1146,27,2,7.044905117129371,3.332204510175204,1.0986122886681098,5.336465652196995,0
